Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1999,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"500,000",
SURVEY,1999,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"19,040,000",
SURVEY,1999,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56,
SURVEY,1999,YEAR,,STATE,TEXAS,48,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,400,000",
SURVEY,1999,YEAR,,STATE,TEXAS,48,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,200,000",
SURVEY,1999,YEAR,,STATE,TEXAS,48,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"122,400,000",
SURVEY,1999,YEAR,,STATE,TEXAS,48,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36,
SURVEY,1999,YEAR,,STATE,UTAH,49,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"170,000",
SURVEY,1999,YEAR,,STATE,UTAH,49,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"176,000",
SURVEY,1999,YEAR,,STATE,UTAH,49,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,940,000",
SURVEY,1999,YEAR,,STATE,UTAH,49,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.6,
SURVEY,1999,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"240,000",
SURVEY,1999,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"280,000",
SURVEY,1999,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"13,680,000",
SURVEY,1999,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57,
SURVEY,1999,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,290,000",
SURVEY,1999,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,525,000",
SURVEY,1999,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,"2,495,000",
SURVEY,1999,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"124,140,000",
SURVEY,1999,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.2,
SURVEY,1999,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,49.8,
SURVEY,1999,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,000",
SURVEY,1999,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"11,000",
SURVEY,1999,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"399,000",
SURVEY,1999,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57,
SURVEY,1999,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"127,000",
SURVEY,1999,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"133,000",
SURVEY,1999,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,480,000",
SURVEY,1999,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.9,
SURVEY,1999,YEAR,,STATE,WYOMING,56,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"193,000",
SURVEY,1999,YEAR,,STATE,WYOMING,56,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"210,000",
SURVEY,1999,YEAR,,STATE,WYOMING,56,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,369,000",
SURVEY,1999,YEAR,,STATE,WYOMING,56,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33,
SURVEY,1998,YEAR,,STATE,ALABAMA,1,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"85,000",
SURVEY,1998,YEAR,,STATE,ALABAMA,1,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"120,000",
SURVEY,1998,YEAR,,STATE,ALABAMA,1,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,570,000",
SURVEY,1998,YEAR,,STATE,ALABAMA,1,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42,
SURVEY,1998,YEAR,,STATE,ARIZONA,4,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"152,000",
SURVEY,1998,YEAR,,STATE,ARIZONA,4,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"153,000",
SURVEY,1998,YEAR,,STATE,ARIZONA,4,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,840,000",
SURVEY,1998,YEAR,,STATE,ARIZONA,4,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,104.2,
SURVEY,1998,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"900,000",
SURVEY,1998,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"980,000",
SURVEY,1998,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"45,900,000",
SURVEY,1998,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51,
SURVEY,1998,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"555,000",
SURVEY,1998,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"680,000",
SURVEY,1998,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"38,550,000",
SURVEY,1998,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69.5,
SURVEY,1998,YEAR,,STATE,COLORADO,8,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,610,000",
SURVEY,1998,YEAR,,STATE,COLORADO,8,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,812,000",
SURVEY,1998,YEAR,,STATE,COLORADO,8,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"103,470,000",
SURVEY,1998,YEAR,,STATE,COLORADO,8,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.6,
SURVEY,1998,YEAR,,STATE,DELAWARE,10,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"73,000",
SURVEY,1998,YEAR,,STATE,DELAWARE,10,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"75,000",
SURVEY,1998,YEAR,,STATE,DELAWARE,10,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,723,000",
SURVEY,1998,YEAR,,STATE,DELAWARE,10,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51,
SURVEY,1998,YEAR,,STATE,FLORIDA,12,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,000",
SURVEY,1998,YEAR,,STATE,FLORIDA,12,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,000",
SURVEY,1998,YEAR,,STATE,FLORIDA,12,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"559,000",
SURVEY,1998,YEAR,,STATE,FLORIDA,12,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43,
SURVEY,1998,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"240,000",
SURVEY,1998,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"290,000",
SURVEY,1998,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,320,000",
SURVEY,1998,YEAR,,STATE,GEORGIA,13,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43,
SURVEY,1998,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,280,000",
SURVEY,1998,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,350,000",
SURVEY,1998,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,"1,347,600",
SURVEY,1998,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"102,410,000",
SURVEY,1998,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80,
SURVEY,1998,YEAR,,STATE,IDAHO,16,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,76,
SURVEY,1998,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,200,000",
SURVEY,1998,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,250,000",
SURVEY,1998,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"57,600,000",
SURVEY,1998,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48,
SURVEY,1998,YEAR,,STATE,INDIANA,18,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"650,000",
SURVEY,1998,YEAR,,STATE,INDIANA,18,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"700,000",
SURVEY,1998,YEAR,,STATE,INDIANA,18,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"35,750,000",
SURVEY,1998,YEAR,,STATE,INDIANA,18,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55,
SURVEY,1998,YEAR,,STATE,IOWA,19,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"32,000",
SURVEY,1998,YEAR,,STATE,IOWA,19,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"40,000",
SURVEY,1998,YEAR,,STATE,IOWA,19,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,408,000",
SURVEY,1998,YEAR,,STATE,IOWA,19,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44,
SURVEY,1998,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,100,000",
SURVEY,1998,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,700,000",
SURVEY,1998,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"494,900,000",
SURVEY,1998,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49,
SURVEY,1998,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"550,000",
SURVEY,1998,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"750,000",
SURVEY,1998,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"24,750,000",
SURVEY,1998,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45,
SURVEY,1998,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"90,000",
SURVEY,1998,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"100,000",
SURVEY,1998,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,960,000",
SURVEY,1998,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44,
SURVEY,1998,YEAR,,STATE,MARYLAND,24,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"215,000",
SURVEY,1998,YEAR,,STATE,MARYLAND,24,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"225,000",
SURVEY,1998,YEAR,,STATE,MARYLAND,24,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,750,000",
SURVEY,1998,YEAR,,STATE,MARYLAND,24,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50,
SURVEY,1998,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"570,000",
SURVEY,1998,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"600,000",
SURVEY,1998,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"30,780,000",
SURVEY,1998,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54,
SURVEY,1998,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,982,000",
SURVEY,1998,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,015,000",
SURVEY,1998,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"80,444,000",
SURVEY,1998,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.6,
SURVEY,1998,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"150,000",
SURVEY,1998,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"160,000",
SURVEY,1998,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,750,000",
SURVEY,1998,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45,
SURVEY,1998,YEAR,,STATE,MISSOURI,29,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,250,000",
SURVEY,1998,YEAR,,STATE,MISSOURI,29,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,350,000",
SURVEY,1998,YEAR,,STATE,MISSOURI,29,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"57,500,000",
SURVEY,1998,YEAR,,STATE,MISSOURI,29,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46,
SURVEY,1998,YEAR,,STATE,MONTANA,30,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,280,000",
SURVEY,1998,YEAR,,STATE,MONTANA,30,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,650,000",
SURVEY,1998,YEAR,,STATE,MONTANA,30,,,,,,,0,,WHEAT,"WHEAT - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,"5,615,000",
SURVEY,1998,YEAR,,STATE,MONTANA,30,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"168,790,000",
SURVEY,1998,YEAR,,STATE,MONTANA,30,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32,
SURVEY,1998,YEAR,,STATE,MONTANA,30,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,30.1,
SURVEY,1998,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,800,000",
SURVEY,1998,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,900,000",
SURVEY,1998,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"82,800,000",
SURVEY,1998,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46,
SURVEY,1998,YEAR,,STATE,NEVADA,32,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"14,000",
SURVEY,1998,YEAR,,STATE,NEVADA,32,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"16,000",
SURVEY,1998,YEAR,,STATE,NEVADA,32,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,240,000",
SURVEY,1998,YEAR,,STATE,NEVADA,32,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88.6,
SURVEY,1998,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"44,000",
SURVEY,1998,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"48,000",
SURVEY,1998,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,288,000",
SURVEY,1998,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52,
SURVEY,1998,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"265,000",
SURVEY,1998,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"415,000",
SURVEY,1998,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,950,000",
SURVEY,1998,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30,
SURVEY,1998,YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"130,000",
SURVEY,1998,YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"140,000",
SURVEY,1998,YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,020,000",
SURVEY,1998,YEAR,,STATE,NEW YORK,36,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54,
SURVEY,1998,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"680,000",
SURVEY,1998,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"730,000",
SURVEY,1998,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"27,880,000",
SURVEY,1998,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41,
SURVEY,1998,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"9,610,000",
SURVEY,1998,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"9,770,000",
SURVEY,1998,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,"WHEAT - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,"9,770,000",
SURVEY,1998,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"307,700,000",
SURVEY,1998,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32,
SURVEY,1998,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,31.5,
SURVEY,1998,YEAR,,STATE,OHIO,39,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,160,000",
SURVEY,1998,YEAR,,STATE,OHIO,39,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,200,000",
SURVEY,1998,YEAR,,STATE,OHIO,39,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"74,240,000",
SURVEY,1998,YEAR,,STATE,OHIO,39,,,,,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64,
SURVEY,1998,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,100,000",
SURVEY,1998,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,600,000",
